ID ESTADO,NOMBRE_ESTADO,DISTRITO LOCAL,CLAVE MUNICIPIO,MUNICIPIO,SECCION,PAN,PRI,PRD,PT,PVEM,MC,MORENA,VOTOS VALIDOS,VOTOS NULOS,TOTAL VOTOS,LISTA NOMINAL
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,259,12,138,13,10,10,16,353,596,26,626,1037
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,260,10,98,28,7,4,15,261,446,14,461,885
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,261,21,120,12,4,18,24,391,631,22,653,1385
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,262,40,234,35,15,31,52,716,1230,37,1270,2626
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,263,14,163,31,13,15,28,450,813,30,845,1628
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,264,8,160,39,9,4,26,325,597,22,620,1671
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,265,35,174,46,12,10,19,476,814,22,837,2005
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,266,10,341,94,13,33,50,615,1231,44,1276,3065
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,267,5,232,54,11,26,17,404,781,30,811,2090
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,268,12,89,18,5,6,13,349,617,38,656,1215
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,269,21,148,15,6,13,24,225,503,17,521,906
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,270,28,171,28,10,19,25,364,710,11,722,1344
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,271,12,100,23,3,16,31,281,503,21,524,909
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,272,26,212,20,9,19,35,426,789,19,810,1408
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,273,4,157,30,3,17,25,331,628,13,642,1229
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,274,30,193,17,7,13,47,373,737,14,753,1361
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,275,30,150,18,9,10,22,239,520,16,536,904
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,276,50,230,34,4,8,38,310,734,16,751,1161
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,277,30,211,51,10,16,34,427,838,29,868,1648
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,278,77,417,42,15,22,57,602,1365,57,1428,3098
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,279,39,484,87,29,26,39,879,1842,85,1930,4077
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,280,10,181,119,11,20,14,346,741,36,777,1832
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,281,4,163,24,6,4,8,288,533,28,561,1437
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,282,2,188,16,11,1,11,222,466,12,478,1091
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,283,3,89,9,6,3,8,171,300,5,305,638
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,284,5,421,66,70,6,28,479,1108,29,1138,2406
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,285,17,227,44,10,13,30,360,828,45,873,1963
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,286,64,312,49,9,29,30,253,815,16,832,1454
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,287,96,518,64,6,30,51,454,1329,39,1368,2078
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,288,43,245,23,1,13,30,121,518,7,526,953
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,289,40,261,29,3,9,19,179,598,15,614,1076
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,290,1,162,22,11,7,17,210,447,5,453,865
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,291,8,186,9,6,1,15,257,506,18,524,873
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,292,2,208,17,12,4,18,279,575,16,591,1108
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,293,4,248,24,10,3,25,287,620,17,637,1208
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,294,28,1159,92,56,22,92,1469,3026,92,3122,7663
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,295,19,524,46,46,19,50,953,1741,54,1797,3769
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,296,5,271,31,9,6,22,385,751,34,785,1519
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,297,8,501,55,35,5,42,713,1404,40,1445,3121
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,298,70,410,54,12,21,59,564,1366,59,1426,2836
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,299,27,246,32,4,21,24,411,852,29,883,1592
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,300,19,322,55,7,49,50,666,1295,58,1355,2977
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,301,22,1704,176,196,39,78,2075,4503,151,4656,10381
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,302,93,473,35,6,33,31,233,1000,13,1013,1970
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,304,30,341,109,10,57,41,641,1327,53,1380,3105
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,305,7,488,72,103,12,21,463,1226,49,1275,2908
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,306,131,1642,135,46,45,97,1813,4089,103,4193,9835
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,307,55,1239,137,78,25,49,1246,2990,119,3109,7232
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,308,52,539,31,12,4,13,285,968,16,984,2088
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,309,36,234,13,4,1,3,108,410,5,415,832
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,310,113,2486,184,95,69,157,2654,6083,134,6221,13026
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,311,45,426,29,40,13,23,446,1067,19,1087,1958
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,312,15,500,23,3,10,9,310,896,33,929,1685
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,313,5,133,20,0,7,8,184,410,13,423,735
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,314,0,107,6,3,7,3,84,232,8,240,453
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,315,2,139,15,3,13,24,137,352,16,368,769
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,316,3,135,8,3,3,2,158,400,21,421,791
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,317,2,161,8,4,18,8,308,555,29,585,1295
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,318,2,246,17,3,15,3,381,703,32,735,1490
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,319,3,326,20,2,17,0,450,861,38,899,1621
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,320,2,179,10,7,13,11,576,829,11,840,1457
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,321,1,59,3,1,23,3,60,154,3,157,312
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,322,4,164,46,3,8,3,138,387,9,396,755
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,323,12,413,22,5,9,11,289,812,25,837,1546
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,324,4,149,7,0,6,3,147,341,9,350,622
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,325,2,54,7,1,4,3,56,143,2,145,248
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,326,1,195,2,1,4,5,85,318,10,328,591
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,327,2,170,9,5,5,3,175,416,21,437,723
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,328,1,290,32,1,10,1,205,590,20,610,1080
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,329,3,182,21,4,17,4,107,368,23,391,800
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,330,4,184,43,4,10,2,142,423,16,439,765
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,331,1,330,13,2,10,9,333,752,32,784,1495
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,332,0,112,4,1,3,1,70,201,6,207,331
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,333,1,370,28,9,5,125,364,945,37,982,1811
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,334,3,353,37,9,12,59,456,974,28,1002,2120
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,335,3,382,14,3,17,6,326,775,27,803,1562
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,336,4,276,17,7,9,11,312,671,19,690,1230
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,337,6,235,14,1,10,11,368,662,23,685,1225
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,338,0,333,23,3,7,17,269,687,17,704,1295
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,339,4,399,98,5,32,9,419,1082,38,1120,1824
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,340,1,174,32,0,8,2,119,353,11,364,640
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,341,37,124,51,2,7,0,105,345,20,365,482
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,342,0,46,4,2,6,3,42,113,7,120,223
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,343,5,207,91,12,10,77,502,955,60,1015,2079
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,344,9,193,46,10,8,58,530,891,30,921,2046
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,345,2,130,7,1,4,158,124,451,14,465,747
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,346,1,125,55,0,4,47,93,340,14,354,556
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,347,35,709,199,50,30,313,1902,3420,106,3528,8887
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,348,0,99,5,0,2,4,16,163,4,167,264
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,349,2,140,66,9,18,4,71,335,13,348,571
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,350,0,321,104,8,6,4,184,662,19,681,970
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,351,16,391,100,6,11,4,145,708,11,719,1301
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,352,3,144,16,3,1,0,130,321,11,332,558
12,GUERRERO,5,1,ACAPULCO DE JUAREZ,353,2,21,6,3,0,100,37,174,13,187,364
12,GUERRERO,6,1,ACAPULCO DE JUAREZ,354,26,74,21,1,18,6,144,309,7,316,817
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,355,7,179,15,8,4,7,271,519,8,527,1155
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,356,9,428,89,6,15,27,297,945,33,979,2302
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,357,1,235,47,15,9,20,133,518,34,552,1145
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,358,0,152,5,1,5,1,75,270,4,274,436
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,359,39,200,51,23,11,1,101,473,39,512,918
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,360,0,126,16,4,6,2,108,284,10,294,423
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,361,9,88,14,5,14,0,72,216,5,221,320
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,362,15,386,22,15,5,18,374,869,39,908,2143
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,363,51,420,42,9,6,3,189,755,30,785,1326
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,364,4,492,15,11,15,11,357,1030,39,1069,1940
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,365,13,123,21,2,3,1,165,331,5,336,554
12,GUERRERO,9,1,ACAPULCO DE JUAREZ,366,33,314,44,12,18,4,251,753,37,790,1208
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,367,11,181,12,2,4,1,153,393,23,416,682
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,369,4,298,14,13,9,5,207,589,24,613,1417
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,370,20,290,31,26,4,8,351,767,36,803,1858
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,371,97,454,27,20,11,15,400,1140,34,1174,2365
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,372,10,408,19,7,1,5,304,865,32,898,1830
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,373,10,537,59,8,9,12,497,1197,45,1242,2326
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,374,3,611,49,6,9,28,501,1257,49,1306,2532
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,375,4,207,38,29,1,19,257,575,19,594,1071
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,376,9,179,45,18,4,1,105,379,3,382,767
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,377,44,531,33,17,6,4,265,939,48,987,1786
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,378,45,470,38,20,2,6,220,841,30,871,1721
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,379,3,475,9,7,4,12,461,996,24,1020,1693
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,380,4,390,11,33,7,4,300,788,38,826,1666
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,381,2,224,7,4,1,4,204,468,23,491,1010
12,GUERRERO,7,1,ACAPULCO DE JUAREZ,382,3,250,10,5,2,2,148,433,13,446,830
12,GUERRERO,3,1,ACAPULCO DE JUAREZ,383,4,111,69,4,7,19,295,553,25,578,1241
12,GUERRERO,26,2,AHUACUOTZINGO,384,22,755,809,15,17,17,494,2194,78,2273,3095
12,GUERRERO,26,2,AHUACUOTZINGO,385,3,222,128,0,0,0,75,435,7,442,586
12,GUERRERO,26,2,AHUACUOTZINGO,386,2,201,159,0,1,0,26,394,6,400,567
12,GUERRERO,26,2,AHUACUOTZINGO,387,2,137,141,3,4,2,76,377,11,388,499
12,GUERRERO,26,2,AHUACUOTZINGO,388,0,175,74,1,2,1,21,277,6,283,355
12,GUERRERO,26,2,AHUACUOTZINGO,389,0,336,267,1,0,1,114,727,5,732,937
12,GUERRERO,26,2,AHUACUOTZINGO,390,0,141,104,1,1,4,15,271,1,272,372
12,GUERRERO,26,2,AHUACUOTZINGO,391,3,260,162,3,5,11,235,700,9,710,1001
12,GUERRERO,26,2,AHUACUOTZINGO,392,0,13,25,0,0,0,40,85,1,86,119
12,GUERRERO,26,2,AHUACUOTZINGO,393,0,126,119,4,1,0,33,293,16,309,429
12,GUERRERO,26,2,AHUACUOTZINGO,394,0,43,20,0,2,2,70,152,6,158,225
12,GUERRERO,26,2,AHUACUOTZINGO,395,1,124,110,1,3,0,44,287,5,292,365
12,GUERRERO,26,2,AHUACUOTZINGO,396,0,51,69,0,1,1,23,146,3,149,196
12,GUERRERO,26,2,AHUACUOTZINGO,397,0,158,145,1,0,0,21,326,4,330,454
12,GUERRERO,26,2,AHUACUOTZINGO,398,2,104,72,0,1,1,110,294,7,301,412
12,GUERRERO,26,2,AHUACUOTZINGO,399,3,158,68,2,0,1,12,245,9,254,349
12,GUERRERO,26,2,AHUACUOTZINGO,400,3,546,396,4,5,0,55,1016,28,1044,1450
12,GUERRERO,26,2,AHUACUOTZINGO,401,1,111,110,1,1,3,48,278,5,283,386
12,GUERRERO,26,2,AHUACUOTZINGO,402,3,143,138,2,0,0,14,301,4,305,496
12,GUERRERO,26,2,AHUACUOTZINGO,403,1,266,347,0,1,4,117,743,7,750,1223
12,GUERRERO,26,2,AHUACUOTZINGO,404,1,102,154,0,8,1,69,349,8,357,515
12,GUERRERO,26,2,AHUACUOTZINGO,405,2,179,218,0,2,0,227,650,26,676,1119
12,GUERRERO,26,2,AHUACUOTZINGO,406,2,89,360,0,1,2,30,492,8,500,821
12,GUERRERO,26,2,AHUACUOTZINGO,407,0,26,36,1,1,0,12,77,3,80,110
12,GUERRERO,26,2,AHUACUOTZINGO,408,2,276,248,1,4,4,151,719,20,739,1090
12,GUERRERO,26,2,AHUACUOTZINGO,409,4,418,611,1,2,1,210,1274,30,1304,1760
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,411,2,405,29,2,1,6,308,771,12,783,1122
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,412,1,162,8,0,0,0,67,239,2,241,324
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,413,2,199,8,0,0,3,190,409,8,417,744
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,414,2,840,63,8,3,10,745,1710,31,1741,2599
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,415,6,568,21,3,2,4,580,1213,31,1244,2180
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,416,1,230,28,0,1,1,152,434,17,451,790
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,417,0,197,21,1,0,1,254,490,12,502,905
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,418,0,284,19,2,0,2,416,736,10,746,1331
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,419,0,189,4,1,0,2,277,478,2,480,700
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,420,0,104,4,1,0,1,85,203,3,206,408
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,421,0,265,3,1,0,2,336,609,7,616,1013
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,422,3,251,5,2,1,4,257,545,13,559,980
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,423,0,182,9,4,1,6,220,427,10,437,780
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,424,0,321,3,1,1,1,103,439,3,442,596
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,425,1,167,3,0,0,0,165,354,8,362,543
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,426,1,131,0,0,1,1,170,307,5,312,438
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,427,0,137,12,2,4,2,163,331,11,342,530
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,428,3,212,11,2,0,3,113,349,6,355,754
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,429,0,30,0,0,0,0,48,80,0,80,141
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,430,0,26,4,0,0,1,89,122,5,127,174
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,431,1,54,35,0,1,0,42,133,1,134,193
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,432,1,140,12,2,0,4,208,378,2,380,636
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,433,0,100,6,1,0,0,68,176,5,181,267
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,434,1,259,11,1,1,2,282,563,6,569,884
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,435,0,99,5,0,1,1,184,291,10,301,595
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,436,1,101,4,0,0,0,59,169,3,172,340
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,437,0,59,4,0,0,5,58,128,1,129,182
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,438,2,231,7,0,1,3,218,481,11,492,683
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,439,0,31,4,0,0,0,48,84,2,86,119
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,440,1,97,5,0,1,0,105,213,4,217,331
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,441,0,87,4,0,0,1,106,202,3,205,256
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,442,0,137,3,2,1,0,111,258,2,260,370
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,443,0,304,18,0,2,4,201,545,20,565,821
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,444,0,84,5,2,0,0,80,179,3,182,329
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,445,1,159,4,0,2,0,200,381,11,392,766
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,446,0,83,7,2,1,1,107,211,6,217,336
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,447,1,82,6,2,1,2,116,215,4,219,346
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,448,1,45,1,2,0,2,115,169,2,171,286
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,450,2,29,5,0,0,0,120,158,2,160,251
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,453,2,50,2,2,1,1,122,190,4,194,351
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,454,0,105,3,0,3,0,56,173,1,174,399
12,GUERRERO,17,3,AJUCHITLAN DEL PROGRESO,455,1,98,3,0,0,5,276,391,14,405,737
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,456,5,234,139,123,155,11,624,1309,72,1381,2177
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,457,1,162,38,18,59,3,82,369,23,392,578
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,458,0,32,18,13,30,0,39,134,10,144,214
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,459,2,164,301,155,68,3,85,792,25,817,1271
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,460,0,38,68,6,12,0,41,170,10,180,250
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,461,2,66,74,48,6,2,46,249,33,282,445
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,462,0,23,26,3,3,0,50,106,7,113,154
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,463,0,166,169,6,22,0,42,405,14,419,623
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,464,0,42,52,71,17,2,28,214,14,228,418
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,465,0,104,195,103,30,1,220,663,34,699,1154
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,466,1,23,22,67,1,0,81,207,5,212,337
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,467,1,125,163,206,25,1,135,665,25,690,1241
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,468,1,114,103,67,12,3,215,531,21,552,868
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,469,0,24,122,247,15,1,37,451,16,467,863
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,470,0,19,15,87,25,1,41,193,6,199,323
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,471,1,47,55,222,18,0,89,445,11,456,782
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,472,2,38,683,65,55,1,74,923,37,961,1663
12,GUERRERO,28,4,ALCOZAUCA DE GUERRERO,473,1,124,144,130,23,3,90,535,29,564,1226
12,GUERRERO,27,5,ALPOYECA,474,67,108,137,108,9,201,349,1007,84,1093,1502
12,GUERRERO,27,5,ALPOYECA,475,92,58,203,85,24,252,366,1096,60,1157,1660
12,GUERRERO,27,5,ALPOYECA,476,11,45,159,239,15,124,127,727,41,770,1131
12,GUERRERO,27,5,ALPOYECA,477,11,3,8,24,5,30,121,206,10,216,288
12,GUERRERO,27,5,ALPOYECA,478,84,19,63,174,20,105,131,603,62,665,834
12,GUERRERO,20,6,APAXTLA,479,0,79,92,13,4,41,236,478,17,495,794
12,GUERRERO,20,6,APAXTLA,480,3,94,86,9,1,45,275,535,13,548,708
12,GUERRERO,20,6,APAXTLA,481,2,98,185,13,1,49,288,661,15,676,976
12,GUERRERO,20,6,APAXTLA,482,1,83,121,25,3,54,247,559,18,577,840
12,GUERRERO,20,6,APAXTLA,483,3,110,120,39,7,49,341,700,6,706,989
12,GUERRERO,20,6,APAXTLA,484,0,108,139,22,1,73,262,637,28,665,933
12,GUERRERO,20,6,APAXTLA,486,0,44,33,2,3,5,18,108,5,113,164
12,GUERRERO,20,6,APAXTLA,488,0,37,54,9,1,5,46,154,7,161,207
12,GUERRERO,20,6,APAXTLA,490,0,78,76,1,1,32,52,242,3,245,323
12,GUERRERO,20,6,APAXTLA,491,0,31,66,1,0,1,6,108,0,108,133
12,GUERRERO,20,6,APAXTLA,492,1,60,39,2,1,32,12,151,10,161,354
12,GUERRERO,20,6,APAXTLA,493,0,103,78,4,4,13,50,261,10,271,385
12,GUERRERO,20,6,APAXTLA,494,0,51,111,7,5,27,32,242,6,248,399
12,GUERRERO,20,6,APAXTLA,495,0,16,57,2,0,10,15,101,4,105,122
12,GUERRERO,20,6,APAXTLA,496,1,74,99,14,0,21,38,257,5,262,384
12,GUERRERO,20,6,APAXTLA,498,0,19,32,9,0,7,30,99,0,99,135
12,GUERRERO,18,7,ARCELIA,500,4,523,6,11,2,4,163,720,13,733,1202
12,GUERRERO,18,7,ARCELIA,501,6,683,7,9,6,6,264,997,25,1022,1739
12,GUERRERO,18,7,ARCELIA,502,0,547,7,1,0,0,66,626,6,632,1057
12,GUERRERO,18,7,ARCELIA,503,0,446,0,2,0,0,95,544,0,544,873
12,GUERRERO,18,7,ARCELIA,504,2,577,3,3,4,3,134,735,24,759,1138
12,GUERRERO,18,7,ARCELIA,505,3,591,4,3,1,2,141,750,14,764,1157
12,GUERRERO,18,7,ARCELIA,506,6,772,1,12,0,4,195,999,14,1013,1258
12,GUERRERO,18,7,ARCELIA,507,1,398,1,3,0,2,121,531,5,536,882
12,GUERRERO,18,7,ARCELIA,508,0,237,0,1,0,3,77,320,8,328,537
12,GUERRERO,18,7,ARCELIA,509,2,396,5,0,2,3,113,523,13,536,778
12,GUERRERO,18,7,ARCELIA,510,1,879,12,7,1,8,259,1183,19,1202,2021
12,GUERRERO,18,7,ARCELIA,511,1,427,6,1,2,2,210,660,12,672,1051
12,GUERRERO,18,7,ARCELIA,512,4,621,7,3,1,7,231,886,18,904,1545
12,GUERRERO,18,7,ARCELIA,513,1,328,3,0,1,1,53,391,7,398,613
12,GUERRERO,18,7,ARCELIA,514,1,91,0,1,0,0,34,131,6,143,242
12,GUERRERO,18,7,ARCELIA,515,2,74,3,0,1,1,15,97,4,101,133
12,GUERRERO,18,7,ARCELIA,517,1,131,3,0,2,0,11,148,0,148,195
12,GUERRERO,18,7,ARCELIA,518,1,298,5,0,1,1,79,390,2,392,604
12,GUERRERO,18,7,ARCELIA,519,1,50,1,0,0,0,44,99,0,99,136
12,GUERRERO,18,7,ARCELIA,521,2,72,3,0,0,0,61,146,2,148,250
12,GUERRERO,18,7,ARCELIA,522,0,99,0,0,0,0,2,101,0,101,142
12,GUERRERO,18,7,ARCELIA,523,0,74,2,0,0,0,0,80,2,82,111
12,GUERRERO,18,7,ARCELIA,524,0,295,2,0,0,0,8,307,1,308,485
12,GUERRERO,18,7,ARCELIA,527,0,77,1,1,0,0,13,92,2,94,134
12,GUERRERO,18,7,ARCELIA,528,1,107,0,1,0,0,3,113,0,113,145
12,GUERRERO,18,7,ARCELIA,529,0,83,3,0,3,0,17,107,2,109,162
12,GUERRERO,18,7,ARCELIA,530,0,71,0,0,0,0,16,88,1,89,159
12,GUERRERO,18,7,ARCELIA,531,0,112,6,0,0,0,7,125,3,128,168
12,GUERRERO,18,7,ARCELIA,532,0,113,1,1,0,0,10,127,1,128,181
12,GUERRERO,18,7,ARCELIA,533,1,146,0,1,0,0,8,157,2,159,230
12,GUERRERO,18,7,ARCELIA,534,0,109,0,0,0,0,9,118,2,120,148
12,GUERRERO,18,7,ARCELIA,535,0,265,4,1,0,0,23,295,5,300,426
12,GUERRERO,18,7,ARCELIA,537,2,64,1,1,1,0,23,92,6,98,157
12,GUERRERO,18,7,ARCELIA,538,2,554,3,3,0,0,73,641,3,644,830
12,GUERRERO,18,7,ARCELIA,539,0,110,2,1,0,0,28,143,2,145,196
12,GUERRERO,18,7,ARCELIA,540,0,296,0,0,3,0,18,319,5,324,515
