ID_ESTADO,NOMBRE_ESTADO,DISTRITO LOCAL,CABECERA_DISTRITAL_LOCAL,MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IH,CG,PSM,PSG,CAND_IND1,CAND_IND2,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,PRD_MC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,118,3,107,236,102,19,49,7,6,399,38,3,3,100,36,3,0,0,0,0,0,0,0,7,2,0,0,14,5,0,0,1136,0,71,1207,2191
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,119,4,31,215,112,12,125,15,11,448,47,4,3,199,38,5,0,0,0,0,0,0,0,3,1,0,2,10,11,0,0,1292,1,62,1355,2549
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,120,3,32,111,54,8,43,11,15,241,15,2,8,173,20,3,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,746,0,49,795,1512
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,121,3,26,161,57,16,86,14,9,394,125,5,7,49,40,3,0,0,0,0,0,0,0,3,0,0,0,9,23,0,0,1027,0,63,1090,2073
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,122,6,54,295,197,27,107,40,10,709,53,4,4,104,31,9,0,0,0,0,0,0,0,8,2,1,2,13,19,0,0,1689,0,128,1817,3786
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,123,4,11,282,103,16,54,17,13,449,171,1,3,48,37,1,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,1217,1,66,1284,2389
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,124,3,16,206,115,12,59,19,23,416,46,3,0,26,38,1,0,0,0,0,0,0,0,0,1,0,0,4,12,0,0,997,0,12,1009,1899
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,125,4,15,479,105,47,130,35,5,383,31,172,10,6,45,9,0,0,0,0,0,0,0,3,0,1,0,8,7,0,0,1491,0,0,1491,1922
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,126,3,28,255,44,12,58,5,9,335,14,4,5,27,21,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,828,0,0,828,1660
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,127,3,18,160,43,11,73,15,8,394,46,2,2,11,28,3,0,0,0,0,0,0,0,4,0,0,1,11,16,0,0,846,0,42,888,1657
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,128,3,21,202,138,13,79,17,7,350,29,8,2,35,27,3,0,0,0,0,0,0,0,2,0,0,4,11,8,0,0,956,1,104,1061,1960
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,129,3,15,123,96,10,82,8,7,423,31,16,6,24,24,4,0,0,0,0,0,0,0,1,2,0,0,5,7,0,0,884,0,29,913,1632
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,130,3,37,161,79,9,55,19,5,445,19,3,4,19,43,0,0,0,0,0,0,0,0,4,3,1,0,6,12,0,0,924,0,68,992,1828
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,131,2,13,111,65,9,55,3,4,385,14,2,3,28,24,2,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,732,0,41,773,1447
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,132,3,10,201,64,12,60,12,5,265,17,2,2,22,48,1,0,0,0,0,0,0,0,3,1,0,0,5,11,0,0,741,0,23,764,1685
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,133,3,41,146,70,10,95,22,4,398,18,3,1,93,40,0,0,0,0,0,0,0,0,2,3,0,0,7,8,0,0,961,0,56,1017,1833
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,134,6,84,413,123,44,140,43,15,584,67,17,11,153,57,11,0,0,0,0,0,0,0,6,5,0,2,30,22,0,0,1827,2,103,1932,4114
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,135,4,111,304,119,19,91,31,7,414,46,6,5,58,29,4,0,0,0,0,0,0,0,12,8,1,0,25,7,0,0,1297,0,66,1363,2599
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,136,5,58,345,68,24,105,26,72,764,128,3,18,50,65,7,0,0,0,0,0,0,0,4,1,0,0,12,18,0,0,1768,1,60,1829,3146
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,137,2,12,149,28,13,52,8,11,294,12,4,1,13,33,0,0,0,0,0,0,0,0,0,0,1,0,9,13,0,0,653,0,34,687,1076
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,138,6,90,551,148,42,178,27,29,844,69,11,6,76,70,1,0,0,0,0,0,0,0,6,4,0,1,22,19,0,0,2194,2,102,2298,3718
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,139,2,21,144,39,12,53,13,7,357,18,1,0,8,38,4,0,0,0,0,0,0,0,1,3,0,0,3,7,0,0,729,0,56,785,1429
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,140,2,13,124,71,10,46,7,6,225,29,3,1,14,20,1,0,0,0,0,0,0,0,0,3,0,1,3,3,0,0,580,0,30,610,1020
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,141,3,12,197,85,12,58,8,11,438,25,5,4,12,42,4,0,0,0,0,0,0,0,4,0,0,1,0,7,0,0,925,0,44,969,1585
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,142,2,24,116,52,9,70,7,5,347,27,5,19,12,23,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,724,0,36,760,1320
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,143,5,30,273,112,18,149,24,15,586,64,3,9,24,40,3,0,0,0,0,0,0,0,6,4,3,2,15,17,0,0,1397,1,103,1501,3049
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,144,2,11,137,52,8,75,8,4,360,31,5,1,16,33,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,0,753,2,65,820,1457
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,145,2,11,104,45,8,63,12,3,277,31,2,15,15,14,2,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0,610,0,42,652,1232
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,146,3,17,143,48,20,62,10,5,430,128,2,6,14,31,1,0,0,0,0,0,0,0,4,0,1,0,13,11,0,0,946,1,33,980,1809
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,147,3,13,176,59,13,56,15,6,438,11,3,9,9,58,2,0,0,0,0,0,0,0,4,2,0,2,10,4,0,0,890,0,42,932,1555
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,148,3,19,161,55,10,62,10,18,436,19,3,2,27,43,3,0,0,0,0,0,0,0,2,0,0,0,4,10,0,0,884,0,42,926,1627
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,149,3,28,243,60,14,85,8,17,499,19,6,2,13,59,3,0,0,0,0,0,0,0,0,3,1,0,16,10,0,0,1086,0,45,1131,1962
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,150,3,28,170,46,20,89,16,21,469,12,2,3,12,59,1,0,0,0,0,0,0,0,1,0,0,2,14,6,0,0,971,0,38,1009,1630
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,151,2,6,128,54,4,54,14,32,384,8,2,2,6,34,0,0,0,0,0,0,0,0,0,2,0,0,2,10,0,0,742,0,16,758,1231
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,152,2,11,119,42,12,43,7,11,291,20,3,4,8,43,0,0,0,0,0,0,0,0,1,3,0,1,6,9,0,0,634,0,25,659,1070
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,153,2,21,170,48,19,58,13,3,338,38,7,12,8,26,1,0,0,0,0,0,0,0,3,0,0,0,9,6,0,0,780,0,46,826,1420
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,154,2,19,120,50,10,28,18,11,255,158,2,6,12,15,16,0,0,0,0,0,0,0,4,1,0,0,5,5,0,0,735,4,50,789,1262
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,155,2,56,126,62,13,67,23,7,280,32,5,10,23,12,0,0,0,0,0,0,0,0,2,0,1,0,4,4,0,0,727,0,60,787,1406
12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,156,2,36,119,52,5,74,18,13,338,44,2,6,7,35,1,0,0,0,0,0,0,0,1,1,1,1,4,10,0,0,768,0,42,810,1372
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,157,2,14,132,65,13,79,14,5,366,15,1,6,11,33,5,0,0,0,0,0,0,0,2,1,0,0,6,6,0,0,774,1,65,840,1407
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,158,2,14,106,28,12,80,23,9,413,15,3,10,15,41,7,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,783,3,27,813,1343
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,159,2,7,135,25,10,78,9,6,343,10,3,5,7,22,4,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,678,0,27,705,1273
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,160,4,64,216,66,26,116,16,43,703,28,6,3,8,71,5,0,0,0,0,0,0,0,2,3,0,0,9,7,0,0,1392,0,65,1457,2458
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,161,3,35,211,52,12,82,7,11,501,36,3,1,12,32,3,0,0,0,0,0,0,0,1,0,0,0,7,8,0,0,1014,0,48,1062,1840
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,162,3,21,152,96,13,51,22,9,436,126,7,3,11,34,2,0,0,0,0,0,0,0,2,0,0,1,2,9,0,0,997,0,54,1051,1896
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,163,1,3,16,12,3,16,1,3,103,4,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,171,0,12,183,299
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,164,6,68,273,222,15,172,27,11,865,118,6,10,41,37,2,0,0,0,0,0,0,0,8,5,0,1,12,15,0,0,1908,0,122,2030,4176
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,165,4,59,192,105,14,97,18,5,502,21,7,0,28,30,4,0,0,0,0,0,0,0,0,3,6,2,8,18,0,0,1119,0,66,1185,2241
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,166,3,39,287,67,25,59,35,5,346,131,5,8,10,27,14,0,0,0,0,0,0,0,1,1,1,1,11,9,0,0,1082,0,0,1082,2047
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,167,2,10,201,55,9,57,19,7,375,26,4,0,22,20,1,0,0,0,0,0,0,0,3,2,0,0,1,10,0,0,822,0,0,822,1400
12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,168,2,26,107,49,3,42,10,3,322,24,3,0,7,31,0,0,0,0,0,0,0,0,3,1,0,0,6,11,0,0,648,0,0,648,1122
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,169,2,6,121,44,7,67,36,5,341,8,2,5,4,41,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,693,0,32,725,1223
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,170,2,12,127,39,1,61,10,7,255,15,4,5,8,15,1,0,0,0,0,0,0,0,2,1,0,0,6,1,0,0,570,0,35,605,1232
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,171,3,20,155,95,13,88,16,4,367,19,3,5,16,41,2,0,0,0,0,0,0,0,1,0,0,0,7,11,0,0,863,0,50,913,1693
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,172,2,35,112,47,11,59,9,6,343,20,2,0,6,30,0,0,0,0,0,0,0,0,2,2,0,1,12,2,0,0,699,0,17,716,1305
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,173,3,15,106,111,15,56,10,16,487,11,1,1,4,42,3,0,0,0,0,0,0,0,2,0,1,3,2,4,0,0,890,1,26,917,1535
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,174,2,32,121,69,8,74,7,2,395,12,3,1,11,45,1,0,0,0,0,0,0,0,3,0,0,1,8,4,0,0,797,1,26,824,1386
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,175,2,25,99,58,10,59,10,10,351,11,3,5,26,34,0,0,0,0,0,0,0,0,0,2,0,2,11,6,0,0,722,0,29,751,1377
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,176,2,18,118,40,11,65,10,6,399,19,4,2,12,35,2,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,749,0,44,793,1447
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,177,2,24,101,88,10,86,16,5,362,25,6,3,6,47,6,0,0,0,0,0,0,0,1,2,0,0,4,4,0,0,796,0,36,832,1430
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,178,2,45,152,56,9,77,11,12,355,26,4,6,10,44,1,0,0,0,0,0,0,0,3,2,0,0,2,3,0,0,818,0,33,851,1386
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,179,3,63,191,68,16,95,24,8,477,29,4,9,18,36,2,0,0,0,0,0,0,0,0,2,1,4,11,10,0,0,1068,2,81,1151,1928
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,180,5,48,250,140,19,165,31,10,734,37,13,9,8,78,2,0,0,0,0,0,0,0,64,2,1,0,78,18,0,0,1707,4,124,1835,3573
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,181,2,12,128,29,5,43,9,5,319,16,2,0,6,37,1,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,620,0,24,644,1049
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,182,2,11,134,34,4,81,6,4,368,10,5,1,4,37,2,0,0,0,0,0,0,0,2,0,0,0,3,8,0,0,714,0,37,751,1360
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,183,2,25,114,47,5,65,12,10,303,10,4,2,9,33,0,0,0,0,0,0,0,0,1,1,0,0,8,4,0,0,653,0,37,690,1186
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,184,2,18,141,36,8,63,15,19,341,15,5,3,10,35,4,0,0,0,0,0,0,0,1,1,1,0,5,7,0,0,728,0,42,770,1346
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,185,4,26,359,80,27,107,17,13,534,30,8,6,47,57,10,0,0,0,0,0,0,0,0,4,0,1,23,23,0,0,1372,1,48,1421,1753
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,186,2,31,162,31,10,66,11,11,344,17,1,5,5,29,5,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,737,0,37,774,1334
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,187,2,17,99,27,10,39,2,7,201,10,4,0,6,16,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,448,0,36,484,840
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,188,2,10,173,80,6,47,7,3,262,11,1,7,5,14,2,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,638,0,55,693,1328
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,189,1,9,48,44,3,21,9,3,170,4,1,1,20,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,348,0,19,367,717
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,190,2,13,81,35,13,32,5,3,169,8,3,2,18,18,0,0,0,0,0,0,0,0,1,1,1,1,5,2,0,0,411,0,26,437,867
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,191,2,16,108,52,10,63,8,3,269,6,2,1,5,38,0,0,0,0,0,0,0,0,1,0,0,1,5,7,0,0,595,0,30,625,1123
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,192,4,25,272,91,17,129,31,14,632,25,8,1,13,65,3,0,0,0,0,0,0,0,4,2,1,2,7,7,0,0,1349,0,53,1402,2276
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,193,3,17,215,117,14,110,22,5,579,28,1,3,10,85,3,0,0,0,0,0,0,0,1,0,0,2,7,4,0,0,1223,0,43,1266,2152
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,194,2,19,149,48,8,79,16,6,347,14,1,0,2,45,2,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,745,0,36,781,1317
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,195,2,12,59,44,8,47,12,8,186,12,4,0,5,17,1,0,0,0,0,0,0,0,1,2,0,0,9,3,0,0,430,0,22,452,880
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,196,2,15,82,33,11,49,10,10,266,5,6,1,6,29,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,529,0,17,546,971
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,197,2,15,127,42,7,49,12,2,320,16,5,0,4,30,4,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,645,0,34,679,1213
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,198,4,18,202,54,27,130,26,17,541,18,8,1,9,73,10,0,0,0,0,0,0,0,4,0,2,1,13,8,0,0,1162,0,68,1230,2319
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,199,2,18,106,33,8,47,6,3,251,15,4,0,9,36,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,544,0,34,578,1169
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,200,3,43,179,41,20,98,24,8,556,30,8,2,53,42,3,0,0,0,0,0,0,0,5,0,1,2,11,10,0,0,1136,0,79,1215,2186
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,201,2,9,58,37,8,64,3,10,254,2,2,0,5,23,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,485,0,19,504,789
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,202,3,17,190,29,15,66,11,15,443,28,6,0,3,38,1,0,0,0,0,0,0,0,1,1,0,0,4,5,0,0,873,1,43,917,1512
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,203,2,13,132,37,15,68,15,12,312,11,1,2,8,33,3,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,672,0,31,703,1231
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,204,3,23,187,54,16,82,20,25,542,26,1,3,8,32,5,0,0,0,0,0,0,0,1,1,0,0,10,12,0,0,1048,0,41,1089,2077
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,205,2,12,129,21,11,73,9,8,195,11,1,1,23,24,0,0,0,0,0,0,0,0,2,0,0,0,4,9,0,0,533,0,24,557,905
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,206,2,8,153,59,13,59,15,2,323,24,2,4,4,32,2,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,709,0,57,766,1310
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,207,3,20,185,108,24,77,17,6,397,20,5,5,17,36,0,0,0,0,0,0,0,0,4,4,0,0,7,4,0,0,936,0,68,1004,1759
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,208,4,20,286,82,32,88,40,41,560,29,4,3,6,41,1,0,0,0,0,0,0,0,0,3,3,0,9,8,0,0,1256,8,63,1327,2441
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,209,3,23,211,41,14,66,24,6,386,30,3,3,5,31,0,0,0,0,0,0,0,0,0,0,0,1,5,11,0,0,860,0,42,902,1545
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,210,3,23,220,59,20,59,21,17,572,144,9,7,16,38,1,0,0,0,0,0,0,0,0,2,0,1,6,7,0,0,1222,1,70,1293,2238
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,211,2,23,107,46,5,30,14,10,200,18,5,1,6,18,0,0,0,0,0,0,0,0,2,1,0,0,6,7,0,0,499,1,32,532,971
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,212,3,33,241,119,19,84,23,11,456,25,6,1,23,30,2,0,0,0,0,0,0,0,3,2,0,0,8,11,0,0,1097,0,65,1162,2014
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,213,2,12,146,38,12,38,5,4,211,85,5,1,6,16,1,0,0,0,0,0,0,0,0,1,1,0,11,4,0,0,597,2,38,637,1172
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,214,2,10,162,21,9,41,6,12,382,67,4,2,6,28,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,758,0,30,788,1274
12,GUERRERO,6,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,215,3,23,158,43,12,79,27,3,410,20,1,3,7,36,4,0,0,0,0,0,0,0,3,1,1,0,7,3,0,0,841,0,43,884,1619
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,216,3,34,161,69,17,102,23,5,478,11,5,0,5,46,3,0,0,0,0,0,0,0,1,0,0,0,5,11,0,0,976,1,46,1023,1731
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,217,3,37,202,47,27,105,18,12,549,14,4,1,7,54,7,0,0,0,0,0,0,0,4,0,0,0,12,6,0,0,1106,2,41,1149,2106
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,218,2,33,119,51,10,52,8,7,303,6,1,1,4,46,1,0,0,0,0,0,0,0,0,0,6,0,4,2,0,0,654,0,32,686,1070
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,219,3,16,110,47,14,100,13,15,444,20,1,2,6,46,3,0,0,0,0,0,0,0,2,0,0,1,8,4,0,0,852,1,35,888,1547
12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,220,2,20,107,31,6,73,11,7,383,7,2,1,0,22,4,0,0,0,0,0,0,0,1,0,0,0,3,6,0,0,684,0,31,715,1160
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,221,2,5,115,34,9,85,15,1,310,12,2,4,0,22,3,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,627,0,30,657,1107
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,222,1,7,57,42,10,33,9,4,208,10,4,0,0,27,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,418,0,15,433,724
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,223,2,17,139,76,9,91,13,9,371,15,4,4,8,35,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,799,1,34,834,1453
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,224,3,28,171,67,14,143,20,16,504,13,3,9,4,57,5,0,0,0,0,0,0,0,2,1,0,1,7,8,0,0,1073,1,36,1110,1843
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,225,3,12,142,71,12,96,21,3,419,10,3,2,4,50,2,0,0,0,0,0,0,0,0,1,0,0,10,9,0,0,867,0,38,905,1508
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,226,2,4,177,63,13,81,12,7,436,14,6,3,7,28,3,0,0,0,0,0,0,0,6,0,0,0,6,5,0,0,871,1,27,899,1471
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,227,2,6,111,44,7,48,8,13,271,9,7,7,2,36,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,580,1,25,606,960
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,228,3,16,193,68,11,99,13,10,442,22,8,25,12,47,4,0,0,0,0,0,0,0,1,1,1,1,6,8,0,0,988,3,38,1029,1707
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,229,2,10,75,33,7,58,23,4,236,8,4,2,3,29,2,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,504,1,13,518,787
12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,230,3,16,149,80,12,103,22,7,507,22,1,4,6,29,2,0,0,0,0,0,0,0,4,0,0,2,5,5,0,0,976,0,36,1012,1672
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,231,2,33,118,46,5,83,9,5,440,17,2,1,6,48,1,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,826,0,31,857,1456
12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,232,3,21,220,43,13,73,9,5,468,33,3,3,5,54,1,0,0,0,0,0,0,0,2,1,1,0,6,4,0,0,965,0,34,999,1607
